"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"45","unemployed","divorced","basic.4y","no","yes","no","cellular","aug","wed","156","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37158","no"
"45","unemployed","divorced","basic.4y","no","no","yes","telephone","aug","wed","416","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37159","no"
"46","admin.","married","high.school","no","no","no","telephone","aug","wed","231","2","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37160","no"
"59","retired","married","unknown","no","no","no","cellular","aug","wed","385","2","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37161","no"
"43","services","divorced","basic.6y","no","yes","no","telephone","aug","wed","813","2","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37162","no"
"37","technician","married","professional.course","no","no","no","cellular","aug","wed","157","3","4","2","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37163","no"
"56","entrepreneur","married","high.school","no","yes","no","cellular","aug","wed","131","5","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37164","no"
"42","unemployed","married","unknown","no","no","no","cellular","aug","thu","175","4","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37165","no"
"46","blue-collar","married","professional.course","no","no","no","cellular","aug","thu","99","5","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37166","no"
"31","admin.","single","university.degree","no","no","no","cellular","aug","thu","331","2","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37167","no"
"37","admin.","married","university.degree","no","no","no","cellular","aug","thu","89","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37168","no"
"52","retired","divorced","university.degree","no","yes","yes","cellular","aug","thu","155","2","4","1","success","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37169","no"
"70","retired","married","basic.4y","unknown","yes","no","cellular","aug","thu","320","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37170","no"
"32","technician","married","university.degree","no","no","yes","cellular","aug","thu","975","4","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37171","no"
"63","retired","married","basic.4y","no","no","no","telephone","aug","thu","49","3","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37172","no"
"42","unemployed","married","unknown","no","yes","no","telephone","aug","thu","280","7","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37173","no"
"52","technician","married","professional.course","no","no","no","cellular","aug","thu","126","6","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37174","no"
"57","management","married","university.degree","no","yes","no","cellular","aug","thu","107","4","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37175","no"
"60","self-employed","divorced","university.degree","no","no","no","cellular","aug","thu","90","2","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37176","no"
"59","housemaid","married","basic.4y","no","yes","no","cellular","aug","thu","121","6","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37177","no"
"32","technician","married","university.degree","no","yes","no","cellular","aug","thu","148","2","4","1","success","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37178","no"
"37","blue-collar","married","basic.9y","no","yes","yes","cellular","aug","thu","161","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37179","no"
"63","retired","married","basic.4y","no","no","no","cellular","aug","thu","87","4","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37180","no"
"37","admin.","married","university.degree","no","no","no","cellular","aug","thu","305","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37181","no"
"28","student","single","unknown","no","yes","no","cellular","aug","thu","111","1","999","1","failure","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37182","no"
"52","retired","divorced","university.degree","no","no","no","cellular","aug","thu","427","1","15","1","success","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37183","no"
"45","technician","single","university.degree","no","no","no","cellular","aug","thu","146","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37184","no"
"58","retired","married","high.school","no","no","no","cellular","aug","thu","144","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37185","no"
"79","retired","married","unknown","no","no","no","cellular","aug","thu","86","2","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37186","no"
"53","technician","married","professional.course","no","yes","no","cellular","aug","thu","190","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37187","no"
"53","technician","married","professional.course","no","yes","no","cellular","aug","thu","100","1","999","1","failure","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37188","no"
"24","student","single","high.school","no","no","no","cellular","aug","thu","355","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37189","no"
"74","retired","married","high.school","no","no","no","cellular","aug","thu","472","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37190","no"
"54","admin.","divorced","high.school","no","yes","no","cellular","aug","thu","131","2","4","1","success","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37191","no"
"74","retired","married","high.school","no","no","no","cellular","aug","thu","174","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37192","no"
"74","retired","married","high.school","no","yes","no","cellular","aug","thu","1452","1","999","1","failure","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37193","no"
"58","unemployed","divorced","professional.course","no","no","yes","cellular","aug","thu","142","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37194","no"
"74","retired","married","high.school","no","no","no","cellular","aug","thu","135","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37195","no"
"42","unemployed","married","unknown","no","yes","yes","cellular","aug","thu","250","4","4","2","success","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37196","no"
"35","admin.","single","university.degree","no","yes","no","cellular","aug","thu","789","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37197","no"
"31","technician","divorced","professional.course","no","yes","no","cellular","aug","thu","310","2","999","1","failure","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37198","no"
"35","admin.","single","university.degree","no","yes","no","telephone","aug","thu","338","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37199","no"
"35","admin.","single","university.degree","no","yes","no","cellular","aug","thu","116","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37200","no"
"60","entrepreneur","married","unknown","no","no","no","cellular","aug","thu","130","2","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37201","no"
"35","admin.","single","university.degree","no","no","no","cellular","aug","thu","250","1","999","1","failure","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37202","no"
"35","admin.","single","university.degree","no","yes","yes","cellular","aug","thu","471","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37203","no"
"25","technician","single","university.degree","no","yes","no","telephone","aug","thu","256","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37204","no"
"44","admin.","married","university.degree","no","yes","no","cellular","aug","thu","254","2","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37205","no"
"76","retired","married","basic.4y","no","yes","no","cellular","aug","thu","550","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37206","no"
"76","retired","married","basic.4y","no","yes","no","cellular","aug","fri","345","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37207","no"
"32","technician","single","professional.course","no","no","no","cellular","aug","fri","169","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37208","no"
"46","housemaid","married","high.school","no","yes","no","cellular","aug","fri","358","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37209","no"
"29","admin.","single","university.degree","no","yes","no","cellular","aug","fri","107","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37210","no"
"38","admin.","single","university.degree","no","yes","no","cellular","aug","fri","116","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37211","no"
"51","technician","married","professional.course","no","yes","no","telephone","aug","fri","115","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37212","no"
"82","retired","married","university.degree","no","no","no","cellular","aug","fri","79","2","999","2","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37213","no"
"33","blue-collar","married","basic.9y","no","no","no","cellular","aug","fri","79","1","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37214","no"
"38","admin.","single","university.degree","no","yes","no","cellular","aug","fri","140","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37215","no"
"32","technician","single","professional.course","no","yes","no","telephone","aug","fri","107","2","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37216","no"
"32","admin.","married","university.degree","no","yes","yes","cellular","aug","fri","131","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37217","no"
"29","admin.","single","university.degree","no","no","no","cellular","aug","fri","289","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37218","no"
"75","retired","married","basic.4y","no","no","yes","cellular","aug","fri","714","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37219","no"
"25","admin.","single","university.degree","no","yes","no","cellular","aug","fri","255","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37220","no"
"34","admin.","married","university.degree","no","no","no","cellular","aug","fri","78","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37221","no"
"34","admin.","married","university.degree","no","yes","no","cellular","aug","fri","258","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37222","no"
"32","technician","single","professional.course","no","no","no","cellular","aug","fri","87","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37223","no"
"46","housemaid","married","high.school","no","yes","no","cellular","aug","fri","258","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37224","no"
"51","housemaid","married","unknown","no","no","no","cellular","aug","fri","273","1","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37225","no"
"32","unemployed","single","university.degree","no","yes","no","cellular","aug","fri","88","1","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37226","no"
"70","retired","married","basic.4y","no","yes","no","cellular","aug","fri","530","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37227","no"
"24","student","single","high.school","no","no","no","cellular","aug","fri","292","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37228","no"
"24","student","single","high.school","no","yes","no","cellular","aug","fri","456","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37229","no"
"41","services","single","university.degree","no","yes","no","cellular","aug","fri","142","1","4","2","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37230","no"
"41","services","single","university.degree","no","yes","no","cellular","aug","fri","325","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37231","no"
"33","admin.","single","high.school","no","yes","no","cellular","aug","fri","1088","3","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37232","no"
"48","unemployed","single","basic.9y","no","no","no","cellular","aug","fri","173","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37233","no"
"54","technician","married","university.degree","no","yes","no","cellular","aug","fri","325","1","4","1","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37234","no"
"73","retired","married","basic.4y","no","no","no","cellular","aug","fri","453","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37235","no"
"48","entrepreneur","married","university.degree","no","no","yes","cellular","aug","fri","295","2","4","2","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37236","no"
"73","retired","married","basic.9y","no","no","no","cellular","aug","fri","239","1","15","1","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37237","no"
"58","admin.","married","university.degree","no","no","no","telephone","aug","fri","121","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37238","no"
"73","retired","married","basic.4y","no","yes","no","cellular","aug","fri","305","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37239","no"
"23","student","single","high.school","no","yes","no","cellular","aug","fri","136","1","999","3","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37240","no"
"36","management","married","university.degree","no","yes","no","cellular","aug","fri","100","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37241","no"
"30","admin.","single","university.degree","no","yes","no","cellular","aug","fri","83","1","999","2","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37242","no"
"28","admin.","single","university.degree","no","no","no","cellular","aug","fri","70","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37243","no"
"33","blue-collar","married","basic.9y","no","no","no","cellular","aug","fri","99","1","999","2","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37244","no"
"28","admin.","single","university.degree","no","no","no","cellular","aug","fri","262","1","4","2","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37245","no"
"28","admin.","single","university.degree","no","yes","no","cellular","aug","fri","119","1","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37246","no"
"51","housemaid","married","unknown","no","yes","no","cellular","aug","fri","121","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37247","no"
"28","admin.","married","university.degree","no","yes","no","cellular","aug","fri","140","1","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37248","no"
"36","services","married","basic.9y","no","yes","no","cellular","aug","fri","215","1","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37249","no"
"51","housemaid","married","unknown","no","yes","yes","cellular","aug","fri","268","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37250","no"
"36","services","married","basic.9y","no","yes","no","cellular","aug","fri","221","1","4","1","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37251","no"
"59","unemployed","married","professional.course","no","yes","no","cellular","aug","fri","378","2","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37252","no"
"29","admin.","single","high.school","no","yes","no","cellular","aug","fri","140","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37253","no"
"29","admin.","single","high.school","no","no","no","cellular","aug","fri","384","1","4","3","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37254","no"
"30","self-employed","married","university.degree","no","yes","yes","cellular","aug","fri","390","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37255","no"
"29","admin.","single","high.school","no","no","no","cellular","aug","fri","88","1","999","2","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37256","no"
"73","retired","married","basic.4y","no","yes","yes","cellular","aug","fri","135","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37257","no"
"27","blue-collar","unknown","high.school","no","no","no","cellular","aug","fri","192","1","4","1","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37258","no"
"29","admin.","single","high.school","no","no","no","cellular","aug","fri","130","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37259","no"
"76","retired","married","university.degree","no","no","no","cellular","aug","fri","233","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37260","no"
"29","admin.","single","high.school","no","yes","no","cellular","aug","fri","121","1","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37261","no"
"31","admin.","married","university.degree","no","yes","no","cellular","aug","fri","353","2","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37262","no"
"33","admin.","single","high.school","no","yes","no","cellular","aug","fri","182","2","999","1","failure","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37263","no"
"48","admin.","divorced","university.degree","no","yes","no","cellular","aug","fri","103","1","4","1","success","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37264","no"
"43","admin.","single","high.school","no","yes","no","cellular","aug","fri","231","3","999","0","nonexistent","-2.9","92.201","-31.4","0.8809999999999999","5076.2","2017-08-10T10:00:00","37265","no"
"54","unemployed","married","university.degree","no","no","no","telephone","aug","mon","122","3","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37266","no"
"44","entrepreneur","married","basic.4y","no","unknown","unknown","cellular","aug","mon","111","2","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37267","no"
"46","blue-collar","married","professional.course","no","no","no","telephone","aug","mon","255","3","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37268","no"
"35","services","single","university.degree","no","unknown","unknown","cellular","aug","mon","419","2","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37269","no"
"36","management","married","university.degree","no","no","no","cellular","aug","mon","1225","2","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37270","no"
"40","blue-collar","divorced","basic.9y","no","no","no","cellular","aug","mon","54","1","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37271","no"
"36","management","married","university.degree","no","no","no","telephone","aug","mon","328","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37272","no"
"52","admin.","married","university.degree","no","no","no","cellular","aug","mon","268","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37273","no"
"38","technician","married","professional.course","no","no","no","cellular","aug","mon","923","1","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37274","no"
"41","admin.","married","high.school","no","no","no","cellular","aug","mon","88","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37275","no"
"27","student","single","high.school","no","no","no","cellular","aug","mon","131","1","3","2","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37276","no"
"38","admin.","single","high.school","no","yes","yes","cellular","aug","mon","167","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37277","no"
"64","retired","married","university.degree","no","no","no","telephone","aug","mon","133","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37278","no"
"36","admin.","divorced","university.degree","no","no","no","cellular","aug","mon","559","1","5","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37279","no"
"36","admin.","divorced","university.degree","no","yes","no","cellular","aug","mon","146","2","999","2","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37280","no"
"37","technician","married","university.degree","no","yes","no","cellular","aug","mon","187","1","4","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37281","no"
"65","retired","married","basic.6y","no","no","no","cellular","aug","mon","161","2","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37282","no"
"66","admin.","married","university.degree","no","no","no","cellular","aug","mon","489","2","4","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37283","no"
"19","student","single","basic.9y","no","no","no","cellular","aug","mon","120","1","3","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37284","no"
"40","blue-collar","married","high.school","no","yes","no","cellular","aug","mon","158","1","4","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37285","no"
"40","admin.","married","university.degree","no","no","no","cellular","aug","mon","246","1","3","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37286","no"
"33","admin.","married","high.school","no","yes","no","cellular","aug","mon","252","1","6","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37287","no"
"43","self-employed","divorced","university.degree","no","no","no","telephone","aug","mon","156","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37288","no"
"43","self-employed","divorced","university.degree","no","no","no","cellular","aug","mon","1529","1","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37289","no"
"63","housemaid","married","basic.4y","no","yes","no","telephone","aug","mon","235","1","6","2","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37290","no"
"35","admin.","married","high.school","no","no","no","cellular","aug","mon","155","1","4","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37291","no"
"31","admin.","married","high.school","no","no","yes","cellular","aug","mon","155","2","4","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37292","no"
"33","technician","single","basic.9y","no","yes","yes","cellular","aug","mon","289","1","999","2","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37293","no"
"36","blue-collar","married","basic.9y","no","no","no","cellular","aug","mon","153","2","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37294","no"
"32","entrepreneur","married","unknown","no","no","no","cellular","aug","mon","352","2","999","2","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37295","no"
"69","retired","married","professional.course","no","yes","no","telephone","aug","mon","411","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37296","no"
"35","admin.","single","high.school","no","yes","yes","cellular","aug","mon","107","4","2","3","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37297","no"
"21","admin.","single","university.degree","no","yes","no","cellular","aug","mon","89","2","4","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37298","no"
"19","student","single","basic.9y","no","yes","no","telephone","aug","mon","85","2","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37299","no"
"46","blue-collar","married","professional.course","no","no","no","telephone","aug","mon","151","3","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37300","no"
"19","student","single","basic.9y","no","no","no","cellular","aug","mon","96","1","3","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37301","no"
"32","student","married","professional.course","no","yes","no","cellular","aug","mon","540","2","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37302","no"
"44","unknown","married","university.degree","no","yes","no","cellular","aug","mon","263","2","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37303","no"
"39","technician","married","professional.course","no","yes","no","cellular","aug","mon","247","1","4","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37304","no"
"40","management","married","university.degree","no","no","no","cellular","aug","mon","162","1","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37305","no"
"40","management","married","university.degree","no","no","yes","cellular","aug","mon","121","1","999","1","failure","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37306","no"
"52","admin.","married","university.degree","no","yes","no","cellular","aug","mon","179","3","4","2","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37307","no"
"67","retired","married","professional.course","no","yes","yes","cellular","aug","mon","71","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37308","no"
"57","entrepreneur","married","professional.course","no","yes","no","telephone","aug","mon","157","1","3","1","success","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37309","no"
"37","blue-collar","married","basic.9y","no","no","no","cellular","aug","mon","213","1","999","0","nonexistent","-2.9","92.201","-31.4","0.884","5076.2","2017-08-10T10:00:00","37310","no"
"37","blue-collar","married","basic.9y","no","no","no","cellular","aug","tue","373","2","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37311","no"
"34","technician","single","professional.course","no","yes","no","cellular","aug","tue","1416","2","12","1","success","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37312","no"
"35","technician","married","university.degree","no","yes","no","cellular","aug","tue","425","2","999","1","failure","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37313","no"
"58","technician","married","professional.course","no","no","no","cellular","aug","tue","48","2","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37314","no"
"43","services","married","high.school","no","yes","no","telephone","aug","tue","329","1","999","0","nonexistent","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37315","no"
"70","housemaid","divorced","basic.4y","no","no","no","telephone","aug","tue","90","3","999","1","failure","-2.9","92.201","-31.4","0.883","5076.2","2017-08-10T10:00:00","37316","no"
