"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"31","services","single","high.school","unknown","no","no","cellular","may","fri","182","2","999","2","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32190","no"
"31","self-employed","married","university.degree","no","no","no","cellular","may","fri","704","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32191","no"
"33","technician","married","professional.course","no","yes","yes","cellular","may","fri","500","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32192","no"
"47","blue-collar","married","high.school","no","no","yes","cellular","may","fri","168","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32193","no"
"37","self-employed","single","university.degree","no","no","yes","cellular","may","fri","101","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32194","no"
"55","entrepreneur","divorced","university.degree","unknown","no","no","cellular","may","fri","56","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32195","no"
"25","blue-collar","single","basic.9y","no","no","no","cellular","may","fri","299","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32196","no"
"38","admin.","married","high.school","no","yes","no","cellular","may","fri","6","5","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32197","no"
"34","admin.","married","university.degree","no","yes","no","cellular","may","fri","159","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32198","no"
"44","services","single","high.school","no","no","no","cellular","may","fri","318","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32199","no"
"37","self-employed","single","university.degree","no","no","no","cellular","may","fri","263","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32200","no"
"33","blue-collar","single","basic.6y","no","unknown","unknown","telephone","may","fri","833","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32201","no"
"53","admin.","married","high.school","no","yes","no","cellular","may","fri","291","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32202","no"
"32","student","single","university.degree","no","no","no","cellular","may","fri","209","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32203","no"
"49","blue-collar","married","basic.4y","no","yes","no","cellular","may","fri","86","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32204","no"
"34","admin.","single","high.school","no","yes","no","cellular","may","fri","80","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32205","no"
"33","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","52","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32206","no"
"39","technician","married","professional.course","no","yes","no","cellular","may","fri","346","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32207","no"
"35","blue-collar","married","basic.6y","unknown","no","no","cellular","may","fri","813","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32208","no"
"44","management","divorced","university.degree","no","unknown","unknown","cellular","may","fri","47","5","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32209","no"
"42","technician","married","professional.course","no","no","no","cellular","may","fri","1014","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32210","no"
"36","blue-collar","married","basic.4y","unknown","no","no","cellular","may","fri","612","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32211","no"
"32","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","144","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32212","no"
"33","admin.","single","university.degree","no","unknown","unknown","cellular","may","fri","498","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32213","no"
"36","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","232","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32214","no"
"51","management","married","university.degree","no","no","no","cellular","may","fri","203","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32215","no"
"31","management","single","university.degree","no","yes","no","cellular","may","fri","268","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32216","no"
"37","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","210","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32217","no"
"22","student","single","high.school","no","no","no","cellular","may","fri","312","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32218","no"
"33","management","married","university.degree","no","no","no","cellular","may","fri","364","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32219","no"
"32","technician","single","university.degree","no","unknown","unknown","cellular","may","fri","31","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32220","no"
"45","technician","single","university.degree","no","no","no","cellular","may","fri","561","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32221","no"
"39","admin.","divorced","university.degree","no","no","no","telephone","may","fri","44","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32222","no"
"36","blue-collar","married","basic.6y","no","no","no","cellular","may","fri","212","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32223","no"
"36","blue-collar","married","basic.9y","no","no","yes","cellular","may","fri","49","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32224","no"
"55","blue-collar","divorced","basic.4y","no","no","no","cellular","may","fri","278","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32225","no"
"45","technician","single","university.degree","no","no","no","cellular","may","fri","763","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32226","no"
"56","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","50","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32227","no"
"32","admin.","married","university.degree","no","no","no","cellular","may","fri","402","1","999","2","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32228","no"
"35","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","349","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32229","no"
"32","technician","married","high.school","no","no","no","cellular","may","fri","134","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32230","no"
"28","services","married","high.school","no","no","yes","cellular","may","fri","343","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32231","no"
"42","services","married","high.school","no","yes","no","cellular","may","fri","120","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32232","no"
"42","services","married","high.school","no","yes","no","telephone","may","fri","128","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32233","no"
"31","blue-collar","married","basic.6y","unknown","yes","no","cellular","may","fri","191","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32234","no"
"41","admin.","married","university.degree","unknown","yes","no","cellular","may","fri","114","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32235","no"
"40","services","single","high.school","unknown","no","no","cellular","may","fri","239","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32236","no"
"29","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","111","4","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32237","no"
"33","admin.","single","high.school","no","no","yes","cellular","may","fri","93","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32238","no"
"42","admin.","single","high.school","no","yes","no","cellular","may","fri","92","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32239","no"
"35","blue-collar","married","basic.6y","unknown","no","no","cellular","may","fri","43","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32240","no"
"37","blue-collar","married","basic.9y","no","no","no","telephone","may","fri","301","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32241","no"
"41","blue-collar","divorced","basic.9y","no","yes","no","cellular","may","fri","88","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32242","no"
"47","blue-collar","single","basic.4y","no","yes","no","cellular","may","fri","87","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32243","no"
"28","student","single","university.degree","no","yes","yes","cellular","may","fri","108","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32244","no"
"46","blue-collar","married","basic.4y","unknown","no","no","cellular","may","fri","577","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32245","no"
"46","admin.","married","basic.9y","unknown","no","no","cellular","may","fri","175","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32246","no"
"33","admin.","married","high.school","no","no","no","telephone","may","fri","396","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32247","no"
"38","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","98","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32248","no"
"49","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","86","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32249","no"
"38","blue-collar","single","unknown","unknown","no","no","cellular","may","fri","936","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32250","no"
"33","blue-collar","single","basic.4y","no","yes","no","cellular","may","fri","39","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32251","no"
"25","admin.","single","university.degree","no","yes","no","cellular","may","fri","80","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32252","no"
"57","services","divorced","unknown","no","no","no","cellular","may","fri","144","4","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32253","no"
"34","admin.","married","high.school","unknown","yes","no","cellular","may","fri","310","2","999","2","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32254","no"
"38","management","married","university.degree","no","no","no","cellular","may","fri","525","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32255","no"
"45","services","single","high.school","no","yes","no","cellular","may","fri","127","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32256","no"
"51","blue-collar","married","university.degree","no","yes","no","cellular","may","fri","99","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32257","no"
"36","services","single","basic.9y","no","yes","no","cellular","may","fri","501","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32258","no"
"37","admin.","single","university.degree","no","yes","no","cellular","may","fri","105","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32259","no"
"35","blue-collar","married","basic.9y","unknown","no","no","cellular","may","fri","414","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32260","no"
"35","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","318","2","11","1","success","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32261","no"
"45","technician","single","university.degree","no","no","no","cellular","may","fri","445","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32262","no"
"32","admin.","married","university.degree","no","yes","no","cellular","may","fri","374","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32263","no"
"47","blue-collar","married","high.school","no","yes","no","cellular","may","fri","191","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32264","no"
"38","management","married","university.degree","no","yes","no","cellular","may","fri","1276","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32265","no"
"34","technician","married","university.degree","no","no","no","cellular","may","fri","51","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32266","no"
"40","services","married","basic.4y","unknown","no","no","cellular","may","fri","139","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32267","no"
"40","services","married","basic.4y","unknown","yes","no","cellular","may","fri","237","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32268","no"
"23","student","single","basic.9y","no","no","no","cellular","may","fri","145","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32269","no"
"38","blue-collar","single","high.school","no","no","no","cellular","may","fri","136","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32270","no"
"40","services","married","basic.4y","unknown","no","no","cellular","may","fri","308","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32271","no"
"35","self-employed","single","university.degree","no","no","no","cellular","may","fri","1243","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32272","no"
"40","management","single","university.degree","no","yes","no","cellular","may","fri","52","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32273","no"
"40","blue-collar","married","basic.4y","no","no","no","cellular","may","fri","77","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32274","no"
"40","management","single","university.degree","no","no","yes","cellular","may","fri","217","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32275","no"
"31","blue-collar","single","high.school","no","yes","no","cellular","may","fri","197","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32276","no"
"35","services","married","high.school","no","unknown","unknown","cellular","may","fri","55","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32277","no"
"35","admin.","single","high.school","no","unknown","unknown","cellular","may","fri","579","2","10","1","success","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32278","no"
"35","services","married","high.school","no","no","no","cellular","may","fri","125","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32279","no"
"58","management","single","university.degree","no","no","no","cellular","may","fri","90","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32280","no"
"58","management","single","university.degree","no","no","yes","cellular","may","fri","131","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32281","no"
"40","blue-collar","married","basic.6y","unknown","no","no","cellular","may","fri","171","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32282","no"
"35","services","married","high.school","no","yes","no","cellular","may","fri","478","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32283","no"
"36","admin.","married","university.degree","no","yes","no","cellular","may","fri","70","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32284","no"
"30","services","married","high.school","no","yes","no","cellular","may","fri","424","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32285","no"
"32","blue-collar","single","basic.9y","no","no","no","cellular","may","fri","120","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32286","no"
"28","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","326","1","11","1","success","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32287","no"
"40","blue-collar","married","basic.6y","unknown","yes","no","cellular","may","fri","1080","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32288","no"
"34","admin.","single","university.degree","no","no","yes","cellular","may","fri","398","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32289","no"
"28","blue-collar","married","basic.9y","no","no","yes","cellular","may","fri","157","4","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32290","no"
"24","technician","single","basic.9y","no","no","no","cellular","may","fri","87","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32291","no"
"43","services","divorced","professional.course","no","no","no","cellular","may","fri","196","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32292","no"
"31","blue-collar","married","basic.6y","no","yes","no","cellular","may","fri","164","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32293","no"
"28","blue-collar","single","basic.9y","no","no","no","cellular","may","fri","137","3","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32294","no"
"34","blue-collar","single","high.school","no","yes","no","cellular","may","fri","56","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32295","no"
"37","blue-collar","married","basic.4y","no","no","yes","cellular","may","fri","269","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32296","no"
"38","admin.","married","high.school","no","yes","yes","cellular","may","fri","159","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32297","no"
"27","admin.","single","high.school","no","yes","no","cellular","may","fri","340","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32298","no"
"48","blue-collar","married","basic.4y","no","no","no","cellular","may","fri","94","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32299","no"
"42","admin.","divorced","university.degree","no","no","no","cellular","may","fri","308","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32300","no"
"35","admin.","married","university.degree","no","yes","no","cellular","may","fri","763","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32301","no"
"41","blue-collar","single","basic.6y","unknown","yes","no","cellular","may","fri","140","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32302","no"
"38","admin.","single","university.degree","no","yes","no","cellular","may","fri","132","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32303","no"
"41","blue-collar","single","basic.6y","unknown","yes","no","cellular","may","fri","261","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32304","no"
"32","technician","married","high.school","no","no","no","cellular","may","fri","56","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32305","no"
"43","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","66","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32306","no"
"28","technician","married","high.school","unknown","yes","no","cellular","may","fri","197","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32307","no"
"43","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","254","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32308","no"
"43","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","157","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32309","no"
"29","management","single","university.degree","no","yes","no","cellular","may","fri","468","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32310","no"
"34","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","451","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32311","no"
"35","admin.","single","university.degree","no","no","no","cellular","may","fri","55","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32312","no"
"55","blue-collar","married","unknown","unknown","no","no","cellular","may","fri","9","2","999","2","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32313","no"
"26","blue-collar","single","basic.6y","no","yes","yes","cellular","may","fri","191","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32314","no"
"49","blue-collar","married","basic.4y","no","yes","no","cellular","may","fri","87","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32315","no"
"35","services","married","high.school","no","no","no","cellular","may","fri","301","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32316","no"
"35","admin.","single","university.degree","no","yes","no","cellular","may","fri","662","1","12","1","success","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32317","no"
"39","blue-collar","married","high.school","no","yes","no","telephone","may","fri","101","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32318","no"
"54","technician","married","university.degree","unknown","no","no","cellular","may","fri","56","5","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32319","no"
"39","blue-collar","married","high.school","no","no","yes","cellular","may","fri","248","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32320","no"
"39","blue-collar","married","high.school","no","yes","yes","cellular","may","fri","273","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32321","no"
"37","blue-collar","married","basic.6y","no","no","no","cellular","may","fri","78","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32322","no"
"32","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","18","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32323","no"
"56","blue-collar","married","basic.9y","unknown","yes","no","cellular","may","fri","705","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32324","no"
"37","self-employed","single","basic.9y","no","yes","no","cellular","may","fri","82","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32325","no"
"52","services","married","high.school","no","yes","no","cellular","may","fri","207","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32326","no"
"24","services","single","high.school","no","yes","no","cellular","may","fri","53","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32327","no"
"35","blue-collar","single","basic.9y","no","no","no","cellular","may","fri","568","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32328","no"
"37","admin.","married","university.degree","no","yes","yes","cellular","may","fri","364","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32329","no"
"43","blue-collar","married","basic.6y","no","no","yes","cellular","may","fri","67","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32330","no"
"34","admin.","married","high.school","unknown","no","no","cellular","may","fri","131","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32331","no"
"38","technician","married","university.degree","no","no","no","cellular","may","fri","186","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32332","no"
"41","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","212","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32333","no"
"42","blue-collar","married","basic.4y","unknown","no","no","cellular","may","fri","306","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32334","no"
"41","blue-collar","married","basic.9y","no","yes","yes","cellular","may","fri","198","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32335","no"
"57","management","married","high.school","no","yes","no","cellular","may","fri","129","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32336","no"
"44","services","single","high.school","no","yes","no","cellular","may","fri","161","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32337","no"
"28","admin.","married","high.school","no","yes","no","cellular","may","fri","579","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32338","no"
"41","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","491","1","999","2","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32339","no"
"33","admin.","married","high.school","no","yes","no","cellular","may","fri","176","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32340","no"
"27","admin.","single","high.school","no","yes","no","cellular","may","fri","1448","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32341","no"
"33","blue-collar","married","basic.9y","no","yes","yes","cellular","may","fri","99","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32342","no"
